Author name	Unique Author ID	Paper ID	Coauthors	Year	Venue	Title
kazuaki tanaka	ktanaka-7	1748	kazuaki tanaka|norihiro abe|hirokazu taki	1999	ismis	system understand mechan assembl instruct manual virtual space
kazuaki tanaka	ktanaka-7	3741	kazuaki tanaka|yasuhiro watanabe|norihiro abe|hirokazu taki|yoshimasu kinoshita|akira yokota	2000	systems and computers in japan	measur fragment mri relic restor virtual realiti technolog
kazuaki tanaka	ktanaka-7	3736	kazuaki tanaka|tetsuo ohtsuka|jiang yu zheng|norihiro abe	1998	systems and computers in japan	multipl visual featur identif integr d recoveri rotat object
kazuo tanaka	ktanaka-8	3315	kazuo tanaka|jing li|hua o. wang|david niemann	2000	inf. sci.	dynam parallel distribut compens takagi sugeno fuzzi system lmi approach
kazuo tanaka	ktanaka-8	3389	kazuo tanaka|hidetsugu abe|yoshihiro kudo|tohru yamasaki|masahiro sasaki|shin-ichi sasaki	1984	journal of chemical information and computer sciences	conveni notat system organ structur basi connect stack
kazuo tanaka	ktanaka-8	564	kazuo tanaka|kazunari kubota	1988	ecai	memori base learner model applic game coach
kazuo tanaka	ktanaka-8	1508	kazuo tanaka	1994	ictai	advanc fuzzi control trailer type mobil robot stabil analysi model base fuzzi control
kazuo tanaka	ktanaka-8	733	kazuo tanaka|tsuyoshi hori|hua o. wang	2001	fuzz-ieee	dual design problem multipl lyapunov function
kenichiro tanaka	ktanaka-9	2478	kenichiro tanaka|scott e. hudson	2000	uist	provid visual rich resiz imag user interfac compon
kenichiro tanaka	ktanaka-9	2477	kenichiro tanaka|jeremy m. heiner|scott e. hudson	1999	acm symposium on user interface software and technology	link messag real paper paper pda
kenichiro tanaka	ktanaka-9	2476	kenichiro tanaka|jeremy m. heiner|scott e. hudson	1999	acm symposium on user interface software and technology	inform percol ambient inform displai decor object
michael k. brown	mbrown-10	1107	michael k. brown|jianying hu|william turin	1995	iciap	invari featur hmm base line handwrit recognit
michael k. brown	mbrown-10	1108	michael k. brown|jianying hu|amy s. rosenthal	1997	iciap (2)	combin high level featur sequenti local featur line handwrit recognit
michael k. brown	mbrown-10	3643	michael k. brown|jianying hu|william turin	1996	ieee trans. pattern anal. mach. intell.	hmm base line handwrit recognit
mary d. brown	mbrown-11	1912	mary d. brown|jared stark|yale n. patt	2001	micro	select free instruct schedul logic
mary d. brown	mbrown-11	814	mary d. brown|yale n. patt	2002	hpca	intern redund represent limit bypass support pipelin adder regist file
mary d. brown	mbrown-11	814	mary d. brown|yale n. patt	2002	hpca	intern redund represent limit bypass support pipelin adder regist file
mary d. brown	mbrown-11	1925	mary d. brown|jared stark|yale n. patt	2000	micro	pipelin dynam instruct schedul logic
mary d. brown	mbrown-11	1912	mary d. brown|jared stark|yale n. patt	2001	micro	select free instruct schedul logic
marianne brown	mbrown-12	127	marianne brown	2002	australian joint conference on artificial intelligence	select semant semant prune linear deduct
marianne brown	mbrown-12	128	marianne brown|geoff sutcliffe	1999	australian joint conference on artificial intelligence	pttp glide guid linear deduct semant
marianne brown	mbrown-12	160	marianne brown|geoff sutcliffe	2000	cade	system descript pttp glide semant guid pttp
marianne brown	mbrown-12	127	marianne brown	2002	australian joint conference on artificial intelligence	select semant semant prune linear deduct
marianne brown	mbrown-12	128	marianne brown|geoff sutcliffe	1999	australian joint conference on artificial intelligence	pttp glide guid linear deduct semant
marianne brown	mbrown-12	160	marianne brown|geoff sutcliffe	2000	cade	system descript pttp glide semant guid pttp
michael brown	mbrown-13	1194	michael brown|saurav chatterjee	1999	icmcs, vol. 2	adapt qo resourc manag dynam environ
michael brown	mbrown-13	1757	michael brown|saurav chatterjee|bikash sabata	1999	isorc	adapt qo support distribut java base applic
michael brown	mbrown-13	903	michael brown|nachum shacham|madhu sudan	1997	icc (2)	conduct multiparti multimedia session atm hierarch encod data
marc h. brown	mbrown-1	2583	marc h. brown|william e. weihl	1996	webnet	zipper focu context displai web page
marc h. brown	mbrown-1	4141	marc h. brown|marc najork	1997	j. vis. lang. comput.	collabor activ textbook
marc h. brown	mbrown-1	3810	marc h. brown|robert sedgewick	1985	ieee software	techniqu algorithm anim
marc h. brown	mbrown-1	4136	marc h. brown|marc najork	1995	ieee trans. vis. comput. graph.	obliq d high level fast turnaround d anim system
marc h. brown	mbrown-1	2901	marc h. brown|john hershberger	1992	ieee computer	color sound algorithm anim
marc h. brown	mbrown-1	2900	marc h. brown	1988	ieee computer	explor algorithm balsa ii
marc h. brown	mbrown-1	2515	marc h. brown|john hershberger	1991	vl	color sound algorithm anim
marc h. brown	mbrown-1	2516	marc h. brown|marc najork	1996	vl	collabor activ textbook web base algorithm anim system electron classroom
marc h. brown	mbrown-1	2513	marc h. brown	1991	vl	zeu system algorithm anim multi view edit
marc h. brown	mbrown-1	2514	marc h. brown	1993	vl	src algorithm anim festiv
marc h. brown	mbrown-1	2517	marc h. brown|marc najork|roope raisamo	1997	vl	java base implement collabor activ textbook
marc h. brown	mbrown-1	2475	marc h. brown|marc najork	1993	acm symposium on user interface software and technology	algorithm anim d interact graphic
marc h. brown	mbrown-1	2474	marc h. brown	1995	acm symposium on user interface software and technology	brows web mail reader
marc h. brown	mbrown-1	2473	marc h. brown|krishna bharat	1994	acm symposium on user interface software and technology	build distribut multi user applic direct manipul
marc h. brown	mbrown-1	196	marc h. brown|marc najork	1997	chi extended abstracts	distribut applet
marc h. brown	mbrown-1	197	marc h. brown|robert a. shillner	1995	chi 95 conference companion	paradigm brows web
marc h. brown	mbrown-1	2509	marc h. brown|marc najork	1994	ieee visualization	librari visual combinatori structur
marc h. brown	mbrown-1	194	marc h. brown	1992	chi	introduct zeu audiovisu elementari sequenti parallel sort algorithm
marc h. brown	mbrown-1	195	marc h. brown	1997	chi extended abstracts	webcard email www
marc h. brown	mbrown-1	209	marc h. brown|manojit sarkar	1992	chi	graphic fishey view graph
marc h. brown	mbrown-1	193	marc h. brown|krishna bharat	1995	chi 95 conference companion	build distribut applic visual obliq
marc h. brown	mbrown-1	2789	marc h. brown|manojit sarkar	1994	commun. acm	graphic fishey view
marc h. brown	mbrown-1	2864	marc h. brown|marc najork	1996	computer networks	distribut activ object
marc h. brown	mbrown-1	941	marc h. brown	1990	iccal	experi algorithm anim teach research
marc h. brown	mbrown-1	2865	marc h. brown|robert a. shillner	1995	computer networks and isdn systems	deckscap experiment web browser
m. s. brown	mbrown-2	1115	m. s. brown|w. k. h. wong	2003	icip (1)	laser pointer interact camera regist multiprojector displai
michael s. brown	mbrown-2	3637	michael s. brown|w. brent seales	2004	ieee trans. pattern anal. mach. intell.	imag restor arbitrarili warp document
michael s. brown	mbrown-2	22	michael s. brown|w. brent seales	1998	accv (1)	fast stereo match compress video
michael s. brown	mbrown-2	3140	michael s. brown|w. brent seales	2004	int. j. image graphics	incorpor geometr registr pc cluster render flexibl tile displai
michael s. brown	mbrown-2	2076	michael s. brown|w. brent seales	2002	pacific conference on computer graphics and applications	practic flexibl tile displai system
michael s. brown	mbrown-2	1827	michael s. brown|w. brent seales	2001	jcdl	digit atheneum approach preserv restor analyz damag manuscript
michael s. brown	mbrown-2	2076	michael s. brown|w. brent seales	2002	pacific conference on computer graphics and applications	practic flexibl tile displai system
michael s. brown	mbrown-2	1828	michael s. brown|desmond tsoi	2003	jcdl	correct common distort camera imag librari materi
michael s. brown	mbrown-2	1945	michael s. brown|ruigang yang|w. brent seales|henry fuchs	1999	acm multimedia (1)	geometr correct imageri teleconferenc
michael s. brown	mbrown-2	2510	michael s. brown|ramesh raskar|ruigang yang|wei-chao chen|greg welch|herman towles|w. brent seales|henry fuchs	1999	ieee visualization	multi projector displai camera base registr
michael s. brown	mbrown-2	2830	michael s. brown|greg welch|henry fuchs|ramesh raskar|herman towles	2000	ieee computer graphics and applications	project imageri offic futur
michael s. brown	mbrown-2	2512	michael s. brown|ruigang yang|david gotz|justin hensley|herman towles	2001	ieee visualization	pixelflex reconfigur multi projector displai system
michael s. brown	mbrown-2	2766	michael s. brown|w. brent seales|stephen b. webb|christopher o. jaynes	2001	commun. acm	build larg format displai digit librari
michael s. brown	mbrown-2	2507	michael s. brown|christopher o. jaynes|stephen b. webb|r. matt steele|w. brent seales	2001	ieee visualization	dynam shadow remov front project displai
michael s. brown	mbrown-2	1945	michael s. brown|ruigang yang|w. brent seales|henry fuchs	1999	acm multimedia (1)	geometr correct imageri teleconferenc
michael s. brown	mbrown-2	2512	michael s. brown|ruigang yang|david gotz|justin hensley|herman towles	2001	ieee visualization	pixelflex reconfigur multi projector displai system
michael s. brown	mbrown-2	540	michael s. brown|w. brent seales	2000	acm dl	d imag effect d imag librari materi
michael s. brown	mbrown-2	982	michael s. brown|w. brent seales	2001	iccv	document restor d shape gener deskew algorithm arbitrarili warp document
michael s. brown	mbrown-2	2766	michael s. brown|w. brent seales|stephen b. webb|christopher o. jaynes	2001	commun. acm	build larg format displai digit librari
michael s. brown	mbrown-2	540	michael s. brown|w. brent seales	2000	acm dl	d imag effect d imag librari materi
michael s. brown	mbrown-2	2490	michael s. brown|ruiduo yang	2004	visualization and data analysis	comput assist visual analysi scholarli manuscript
michael s. brown	mbrown-2	1828	michael s. brown|desmond tsoi	2003	jcdl	correct common distort camera imag librari materi
michael s. brown	mbrown-2	1116	michael s. brown|ruiduo yang	2003	icip (1)	fast halfton mpeg video bi tonal displai
mike brown	mbrown-3	942	mike brown|ian d. watson|nick filer	1995	iccbr	separ case data flexibl case base reason
michael brown	mbrown-3	1993	michael brown|luo xiao|dieter wissmann|stefan jablonski	2001	nlprs	hierarch concept descript learn inform extract
michael brown	mbrown-3	1532	michael brown|luo xiao|dieter wissmann|stefan jablonski	2001	iea/aie	inform extract html combin xml standard techniqu web
michael brown	mbrown-3	1533	michael brown|luo xiao|dieter wissmann|stefan jablonski	2001	iea/aie	posit precis knowledg extract text
m. brown	mbrown-3	562	m. brown	1992	ecai	incorpor similar measur case retriev analogu marker pass
mike brown	mbrown-3	649	mike brown	1993	ewcbr	underli memori model support case retriev
michael brown	mbrown-3	2235	michael brown|gloria dabiri|maria aretoulaki|matthias nitzsche	2002	setn	user sensit spoken dialogu system incorpor emot respons
mike brown	mbrown-3	2479	mike brown|nick filer	1995	uk workshop on case-based reasoning	beauti beast case massiv parallel retriev
michael brown	mbrown-3	631	michael brown|nick filer|zahir moosa	1994	euro-dac	integr cad tool framework environ flexibl adapt procedur interfac
mike brown	mbrown-3	3041	mike brown|dieter fensel|ying ding|borys omelayenko|ellen schulten|guy botquin|alan flett	2001	ieee intelligent systems	product data integr bb e commerc
mark r. brown	mbrown-4	2433	mark r. brown|robert endre tarjan	1978	stoc	represent linear list movabl finger
mark r. brown	mbrown-4	2432	mark r. brown	1977	stoc	complex prioriti queue mainten
mark r. brown	mbrown-4	3334	mark r. brown|robert endre tarjan	1979	j. acm	fast merg algorithm
mark r. brown	mbrown-4	3747	mark r. brown|robert endre tarjan	1980	siam j. comput.	design analysi data structur repres sort list
mark r. brown	mbrown-4	3745	mark r. brown	1978	siam j. comput.	implement analysi binomi queue algorithm
mark r. brown	mbrown-4	3746	mark r. brown	1979	siam j. comput.	partial analysi random height balanc tree
mark r. brown	mbrown-4	3243	mark r. brown	1978	inf. process. lett.	storag scheme height balanc tree
mark r. brown	mbrown-4	3244	mark r. brown	1979	inf. process. lett.	observ random tree
marcus brown	mbrown-5	3120	marcus brown|jason bechtel|gursel serpen	2002	international journal of computational intelligence and applications	passphras authent base type style art neural network
marcus brown	mbrown-5	3155	marcus brown|samuel joe rogers	1993	international journal of man-machine studies	user identif keystrok characterist type neural network
m. brown	mbrown-5	971	m. brown|bogdan d. czejdo	1990	icci	hypertext liter program
marcus brown	mbrown-5	3836	marcus brown|david cordes	1990	structured programming	liter program appli convent softwar design
marcus e. brown	mbrown-5	3835	marcus e. brown|bart childs	1990	structured programming	interact environ liter program
marcus brown	mbrown-5	3155	marcus brown|samuel joe rogers	1993	international journal of man-machine studies	user identif keystrok characterist type neural network
marcus e. brown	mbrown-5	3835	marcus e. brown|bart childs	1990	structured programming	interact environ liter program
marcus brown	mbrown-5	3836	marcus brown|david cordes	1990	structured programming	liter program appli convent softwar design
marcus brown	mbrown-5	2905	marcus brown|david cordes	1991	ieee computer	liter program paradigm
m. brown	mbrown-5	971	m. brown|bogdan d. czejdo	1990	icci	hypertext liter program
malcolm w. brown	mbrown-6	1975	malcolm w. brown|rafal bogacz|christophe g. giraud-carrier	2001	emergent neural computational architectures based on neuroscience	familiar discrimin algorithm inspir comput perirhin cortex
malcolm w. brown	mbrown-6	3176	malcolm w. brown|rafal bogacz|christophe g. giraud-carrier	2001	neurocomputing	model oper recenc familiar novelti neuron perirhin cortex
malcolm w. brown	mbrown-6	3401	malcolm w. brown|rafal bogacz|christophe g. giraud-carrier	2001	journal of computational neuroscience	model familiar discrimin perirhin cortex
malcolm w. brown	mbrown-6	1978	malcolm w. brown|rafal bogacz|christophe g. giraud-carrier	2000	nips	emerg movement sensit neuron properti learn spars code natur move imag
malcolm w. brown	mbrown-6	3175	malcolm w. brown|rafal bogacz	2002	neurocomputing	capac perirhin cortex network recognis frequent repeat stimuli
malcolm w. brown	mbrown-6	3401	malcolm w. brown|rafal bogacz|christophe g. giraud-carrier	2001	journal of computational neuroscience	model familiar discrimin perirhin cortex
michael brown	mbrown-7	1745	michael brown|richard hughey|anders krogh|i. saira mian|kimmen sjolander|david haussler	1993	ismb	dirichlet mixtur prior deriv hidden markov model protein famili
michael brown	mbrown-7	794	michael brown|yasubumi sakakibara|rebecca c. underwood|i. saira mian|david haussler	1994	hicss (5)	stochast context free grammar model rn
michael brown	mbrown-7	304	michael brown|yasubumi sakakibara|richard hughey|i. saira mian|kimmen sjolander|rebecca c. underwood|david haussler	1994	cpm	recent method rna model stochast context free grammar
michael brown	mbrown-7	2755	michael brown|kimmen sjolander|kevin karplus|richard hughey|anders krogh|i. saira mian|david haussler	1996	computer applications in the biosciences	dirichlet mixtur method improv detect weak signific protein sequenc homolog
maxine d. brown	mbrown-8	2563	maxine d. brown|jason leigh|andrew e. johnson|thomas a. defanti	1999	vr	review tele immers applic cave research network
maxine d. brown	mbrown-8	2667	maxine d. brown|thomas a. defanti	1991	advances in computers	visual scientif comput
maxine d. brown	mbrown-8	2906	maxine d. brown|thomas a. defanti|bruce h. mccormick	1989	ieee computer	visual expand scientif engin research opportun
michael d. brown	mbrown-9	3601	michael d. brown|andreas m. kogelnik|marie t. lott|shamkant b. navathe|douglas c. wallace	1996	nucleic acids research	mitomap human mitochondri genom databas
michael d. brown	mbrown-9	3602	michael d. brown|andreas m. kogelnik|marie t. lott|shamkant b. navathe|douglas c. wallace	1997	nucleic acids research	mitomap updat statu human mitochondri genom databas
michael d. brown	mbrown-9	3603	michael d. brown|andreas m. kogelnik|marie t. lott|shamkant b. navathe|douglas c. wallace	1998	nucleic acids research	mitomap human mitochondri genom databas updat
matthew c. jones	mjones-10	2298	matthew c. jones|elke a. rundensteiner|harumi a. kuno|young-gook ra|viviane crestana-taube|pedro jose marron	1996	sigmod conference	multiview project object orient view technolog applic
